,casos_3156700,p_rt1_3156700,Rt_3156700,p_inc100k_3156700,temp_min_3156700,temp_max_3156700,umid_min_3156700,umid_max_3156700,pressao_min_3156700,pressao_max_3156700,precip_tot_3156700,casos_3154606,p_rt1_3154606,Rt_3154606,p_inc100k_3154606,temp_min_3154606,temp_max_3154606,umid_min_3154606,umid_max_3154606,pressao_min_3154606,pressao_max_3154606,precip_tot_3154606,casos_3106200,p_rt1_3106200,Rt_3106200,p_inc100k_3106200,temp_min_3106200,temp_max_3106200,umid_min_3106200,umid_max_3106200,pressao_min_3106200,pressao_max_3106200,precip_tot_3106200,temp_mean_3106200,temp_amp_3106200,umid_mean_3106200,umid_amp_3106200,pressao_mean_3106200,temp_mean_3154606,temp_amp_3154606,umid_mean_3154606,umid_amp_3154606,pressao_mean_3154606,temp_mean_3156700,temp_amp_3156700,umid_mean_3156700,umid_amp_3156700,pressao_mean_3156700
2021-05-23,0,0.0,0.0,0.0,13.034733571428571,25.434230285714285,40.46249914285714,86.0567842857143,1.0008040142857142,1.0055666,0.011248572142857143,10,0.5846113,1.1004966,2.9568565,13.406088642857144,26.813860142857145,38.332209999999996,86.2353712857143,1.0004505428571429,1.0051356714285713,0.006188571428571428,325,0.64191324,1.0291241,12.888826,13.623749,26.434038285714287,37.635583,84.34213057142857,1.0006351328571428,1.0052798285714286,0.0042985714285714285,20.028893642857142,12.810289285714287,60.98885678571428,46.70654757142857,0.0023223478571429146,20.109974392857143,13.4077715,62.28379064285714,47.9031612857143,0.0023425642857142215,19.234481928571427,12.399496714285714,63.25964171428572,45.59428514285716,0.002381292857142947
2021-05-30,7,0.98985034,6.159213,5.104831,15.674351142857143,25.656441714285712,53.71043957142857,92.81659928571428,1.0021782571428572,1.0064052142857143,0.24275713714285713,4,0.025991669,0.3570252,1.1827426,16.16421942857143,27.561231142857142,48.012141142857146,91.06580199999999,1.001360257142857,1.0057492,0.0424914288,258,0.024707247,0.8471664,10.231745,16.191149,27.01067242857143,48.699968857142856,91.16037485714286,1.0016741714285715,1.0059792571428572,0.059201430142857135,21.600910714285714,10.81952342857143,69.93017185714285,42.460406,0.0021525428571428362,21.862725285714284,11.397011714285714,69.53897157142856,43.053660857142845,0.0021944714285714317,20.665396428571427,9.98209057142857,73.26351942857143,39.1061597142857,0.0021134785714285176
2021-06-06,0,0.0,0.0,0.0,14.276506714285714,22.94447957142857,59.30351785714286,94.54413342857143,1.0051820571428571,1.0089641285714286,0.46467999992857145,5,0.10179102,0.5160616,1.4784282,15.342272142857142,25.194632428571428,51.14834185714285,91.03345714285715,1.0040065285714286,1.0081603428571428,0.11994714257142856,273,0.18000908,0.9260762,10.826614,15.110796285714287,24.55012257142857,52.42180285714286,91.60458642857144,1.0043957428571428,1.0084015285714287,0.13111571285714285,19.83045942857143,9.439326285714284,72.01319464285714,39.18278357142858,0.002002892857142946,20.268452285714286,9.852360285714285,71.0908995,39.88511528571429,0.0020769071428571317,18.61049314285714,8.667972857142855,76.92382564285714,35.24061557142857,0.001891035714285727
2021-06-13,3,0.497686,0.9955987,2.187785,13.549948428571428,22.64481471428571,56.07661757142857,95.15540842857142,1.0034061285714286,1.0074133857142857,0.37577714285714287,6,0.4424869,0.9238724,1.7741139,14.434526857142856,25.058999285714286,47.92274742857143,92.51351928571428,1.0022849857142857,1.0065843714285714,0.20479857185714284,197,0.00015557051,0.7161102,7.8126116,14.220589642857144,24.468763142857142,48.84985257142857,93.32383485714286,1.0026154428571428,1.0068257428571428,0.20891856299999997,19.344676392857142,10.248173499999998,71.08684371428572,44.473982285714285,0.00210515,19.74676307142857,10.62447242857143,70.21813335714285,44.590771857142855,0.0021496928571428375,18.09738157142857,9.094866285714284,75.616013,39.07879085714285,0.0020036285714285507
2021-06-20,0,0.0,0.0,0.0,10.996974500000002,21.99871842857143,50.932370428571424,95.60923228571428,1.0050144142857143,1.0097733285714285,0.09814285542857142,2,0.10133126,0.38922152,0.5913713,12.07975542857143,24.545920142857142,42.738471714285716,90.45418642857143,1.004129657142857,1.008903942857143,0.004481428428571429,177,0.00030259046,0.7153985,7.019453,11.904815714285714,23.781694714285713,44.14348514285714,91.76090142857143,1.0044621,1.0091988285714286,0.011857142842857143,17.843255214285712,11.876878999999999,67.95219328571429,47.61741628571429,0.0023683642857142972,18.312837785714287,12.466164714285712,66.59632907142857,47.71571471428572,0.002387142857142921,16.497846464285715,11.001743928571427,73.27080135714286,44.67686185714286,0.0023794571428571443
2021-06-27,7,0.9667147,3.5845308,5.104831,11.105564428571428,22.546299428571427,49.274919571428576,93.26765485714284,1.0052050428571428,1.009460657142857,0.045514284285714295,12,0.96164954,2.4010053,3.5482278,12.034594,25.088339714285716,41.544460428571426,91.36208428571429,1.0041397285714286,1.0086613714285715,0.012202857714285713,183,0.06698985,0.8600945,7.2574005,11.876983642857143,24.292131714285713,43.15746542857143,91.64945142857142,1.0045198285714285,1.0089048142857142,0.016627144285714286,18.08455767857143,12.41514807142857,67.40345842857143,48.491986,0.002192492857142847,18.561466857142857,13.053745714285716,66.45327235714285,49.81762385714286,0.0022608214285714245,16.82593192857143,11.440734999999998,71.2712872142857,43.99273528571427,0.0021278071428570966
2021-07-04,0,0.0,0.0,0.0,9.564544714285715,20.995274,46.07628185714286,89.67150000000001,1.0076596428571427,1.0118889714285715,0.03338999714285714,10,0.8503446,1.6715943,2.9568565,10.245701142857143,23.145564285714283,39.14610728571429,89.74263714285715,1.0067471142857143,1.011221557142857,0.002404285714285714,171,0.18833993,0.9109264,6.7815056,10.055746857142859,22.570809571428573,39.99109285714286,89.59893385714285,1.0069881571428572,1.0113919571428571,0.0034742857142857145,16.313278214285717,12.515062714285714,64.79501335714286,49.60784099999999,0.002201899999999979,16.695632714285715,12.89986314285714,64.44437221428572,50.59652985714286,0.002237221428571412,15.279909357142856,11.430729285714284,67.87389092857143,43.59521814285715,0.002114664285714385
2021-07-11,0,0.0,0.0,0.0,8.7371476,21.044394285714286,40.553056285714284,86.54490071428572,1.0066689,1.011108542857143,0.00915,11,0.70774513,1.2744001,3.2525423,9.223166228571428,23.071406857142854,34.822248,86.35907928571429,1.0058389571428572,1.010398242857143,0.0,196,0.8004691,1.0908548,7.7729535,8.9294609,22.469957571428573,35.94655685714286,87.1209062857143,1.0060904142857143,1.0105932142857144,0.0033885715714285715,15.699709235714288,13.540496671428572,61.533731571428575,51.17434942857144,0.0022514000000000145,16.14728654285714,13.848240628571427,60.590663642857145,51.536831285714285,0.002279642857142883,14.890770942857143,12.307246685714286,63.548978500000004,45.99184442857143,0.002219821428571467
2021-07-18,0,0.0,0.0,0.0,12.175707071428572,24.32360842857143,38.419366857142855,82.11343857142857,1.004687357142857,1.009161142857143,0.0016400000000000002,17,0.8927225,1.6025877,5.026656,12.265794857142856,25.950034,35.00439357142857,83.71508442857143,1.0040624142857142,1.0085445,5.2857142857142855e-05,125,0.0013001596,0.70565134,4.957241,12.459830285714286,25.435560000000002,35.60978457142857,82.65100271428571,1.0043476857142857,1.0087874857142858,7.857142857142858e-05,18.947695142857143,12.975729714285716,59.13039364285714,47.04121814285714,0.0022199000000000524,19.107914428571426,13.684239142857143,59.359739000000005,48.71069085714286,0.002241042857142883,18.24965775,12.147901357142857,60.26640271428572,43.69407171428572,0.0022368928571430136
2021-07-25,2,0.8874218,4.1125164,1.4585233,10.098022285714285,22.764766285714284,36.10195528571428,85.98886657142857,1.0081939857142856,1.0127388714285714,0.0011999999571428571,8,0.17904304,0.66605234,2.3654852,10.794411914285714,24.797755571428574,32.14012328571429,80.04346042857142,1.0072744,1.0119920571428571,8.142857142857142e-05,126,0.007769187,0.7530911,4.9968987,10.820116285714287,24.15014657142857,33.55963742857143,82.45277371428571,1.0075943,1.0121834714285713,0.0004385714142857143,17.485131428571428,13.330030285714285,58.006205571428566,48.893136285714284,0.0022945857142856463,17.796083742857142,14.00334365714286,56.09179185714285,47.90333714285713,0.0023588285714285506,16.431394285714283,12.666744,61.04541092857143,49.88691128571429,0.002272442857142898
2021-08-01,0,0.0,0.0,0.0,9.362531257142859,21.605869857142856,36.747878,85.22794857142857,1.005949,1.0109630428571428,0.018848571414285715,5,0.03448879,0.40840378,1.4784282,10.418422114285715,23.659628714285713,32.596675999999995,80.01451214285714,1.005328742857143,1.010354042857143,0.004851428571428571,146,0.5062566,1.0018355,5.790057,10.426513571428572,22.90046057142857,34.11052657142857,80.93088571428572,1.0055597057142858,1.0104921,0.007348571428571428,16.66348707142857,12.473946999999999,57.52070614285715,46.82035914285715,0.0024661971428571183,17.039025414285714,13.241206599999998,56.30559407142857,47.41783614285715,0.002512650000000005,15.484200557142858,12.243338599999998,60.987913285714285,48.48007057142857,0.0025070214285713988
2021-08-08,1,0.5537043,1.1725909,0.72926164,10.432573357142857,20.255271,48.73473514285714,91.63068942857142,1.0103741714285714,1.0147572142857142,0.1817299997142857,5,0.11305546,0.53052217,1.4784282,11.873779428571428,22.901694,39.97699,84.02432785714286,1.008994442857143,1.0138289714285713,0.03095571455714286,185,0.99622697,1.3484559,7.3367167,11.531345714285715,22.028281,42.272391142857145,86.05706428571429,1.0094718714285713,1.0140987714285714,0.05418428571428572,16.779813357142856,10.496935285714285,64.16472771428572,43.784673142857145,0.00231345000000005,17.387736714285715,11.027914571428571,62.00065892857143,44.047337857142864,0.0024172642857142046,15.343922178571429,9.822697642857143,70.18271228571427,42.895954285714275,0.0021915214285713747
2021-08-15,0,0.0,0.0,0.0,12.048810571428572,24.207419428571427,40.549741999999995,92.94451842857143,1.0052265714285713,1.0100472571428571,0.029558571714285716,2,0.05525379,0.32173657,0.5913713,13.469726428571429,26.484737142857142,34.453461857142855,83.38931,1.0042359,1.0091334714285713,0.0012714285714285714,190,0.9818715,1.2549751,7.535006,13.013275142857143,25.783543285714284,35.46195185714286,86.66530714285715,1.0046063714285716,1.0094593285714286,0.006217142862857143,19.398409214285714,12.770268142857141,61.063629500000005,51.20335528571429,0.0024264785714285253,19.977231785714284,13.015010714285713,58.921385928571425,48.93584814285714,0.0024487857142856395,18.128115,12.158608857142855,66.7471302142857,52.39477642857143,0.002410342857142922
2021-08-22,5,0.97965115,6.436008,3.6463082,12.371965571428571,24.30926957142857,41.94074357142857,87.986037,1.0049527714285715,1.0096442571428572,0.12530000585714288,6,0.68274766,1.3270788,1.7741139,14.401890285714286,26.683288428571426,34.95894,79.146598,1.0037938285714285,1.008728157142857,0.018115714714285715,190,0.8178013,1.0998673,7.535006,13.740304214285715,25.84020542857143,37.122926857142865,82.61647128571428,1.0042751714285714,1.009093657142857,0.02747857142857143,19.790254821428572,12.099901214285715,59.86969907142857,45.49354442857142,0.002409242857142835,20.542589357142855,12.28139814285714,57.052769,44.187658,0.0024671642857142517,18.34061757142857,11.937303999999997,64.96339028571428,46.045293428571426,0.0023457428571428407
2021-08-29,2,0.6015333,1.2749654,1.4585233,13.062412714285713,25.04274642857143,38.90564914285714,83.40372571428573,1.0022728857142857,1.0071603571428571,0.04498999557142856,3,0.35352397,0.76350707,0.88705695,15.027356857142857,27.40859557142857,31.975707857142858,73.43934271428573,1.0010386057142857,1.006069957142857,0.0017742857142857144,143,0.013683294,0.7826316,5.6710835,14.342694714285715,26.638680857142855,33.59387942857143,77.35704228571429,1.00151149,1.0064920857142856,0.008922857714285715,20.490687785714286,12.29598614285714,55.475460857142856,43.76316285714286,0.0024902978571428314,21.217976214285713,12.381238714285713,52.7075252857143,41.46363485714287,0.002515675714285681,19.052579571428574,11.980333714285717,61.154687428571435,44.498076571428584,0.0024437357142856886
2021-09-05,0,0.0,0.0,0.0,13.481053142857144,23.877589714285712,45.30554957142857,89.60957157142856,1.0040026714285715,1.0087604714285714,0.2968257286,8,0.8624499,1.8481534,2.3654852,14.944684714285714,26.628391714285716,35.85912314285714,82.57543528571429,1.0027925914285714,1.0077688,0.07576143142857143,204,0.908245,1.1457978,8.090217,14.430502714285714,25.713370285714287,38.227720857142856,85.08111928571428,1.0032024614285715,1.0080503714285716,0.10634428571428571,20.0719365,11.282867571428573,61.65442007142857,46.853398428571424,0.002423955000000033,20.786538214285713,11.683707000000002,59.21727921428572,46.71631214285715,0.002488104285714332,18.679321428571427,10.396536571428568,67.45756057142856,44.30402199999999,0.0023788999999999616
2021-09-12,5,0.8607723,2.1909378,3.6463082,16.775320857142855,29.438820857142854,35.032383714285714,83.41976357142858,1.0009421857142857,1.0059659285714286,0.005135714242857143,10,0.89624727,1.9028956,2.9568565,18.35527257142857,32.042680714285716,28.528234285714284,74.0289757142857,0.9996743214285715,1.0047088285714285,0.0003071428571428571,220,0.9877685,1.254554,8.724744,17.76136542857143,31.19308057142857,30.161142,77.775198,1.0001668342857144,1.0051638999999999,0.0004714285714285714,24.477223000000002,13.43171514285714,53.96817,47.614056000000005,0.0024985328571427434,25.198976642857144,13.687408142857144,51.278605,45.50074142857142,0.0025172535714285127,23.107070857142855,12.663499999999999,59.226073642857145,48.38737985714286,0.002511871428571455
2021-09-19,10,0.988766,3.9939396,7.2926164,17.195656857142858,29.869170714285712,30.059149714285716,76.93109814285715,1.0014763714285715,1.0072143428571427,0.027064285741428572,20,0.9919137,2.580491,5.913713,18.712201571428572,31.750048,24.987961000000002,68.90846928571429,1.00038535,1.0061374714285714,0.004222857145714286,229,0.96164334,1.1883212,9.081665,18.129416428571428,31.140746857142858,26.208705428571427,71.20623328571428,1.0007971085714285,1.0065022000000001,0.007958571428571428,24.635081642857145,13.01133042857143,48.707469357142855,44.99752785714285,0.002852545714285837,25.231124785714286,13.037846428571427,46.948215142857144,43.92050828571429,0.0028760607142856998,23.532413785714283,12.673513857142854,53.49512392857143,46.871948428571436,0.002868985714285621
2021-09-26,6,0.63949573,1.2324107,4.37557,14.812064071428571,26.573059285714287,41.67838771428571,84.78742142857143,1.0013065285714284,1.0070487714285714,0.3036257158142857,2,0.0030559066,0.18080854,0.5913713,17.155857571428573,29.23504242857143,36.62352385714286,75.44873442857144,1.0000570142857144,1.0056244428571428,0.031415712857142855,243,0.91088516,1.1341949,9.636876,16.360212,28.30963157142857,38.35498928571428,78.0946907142857,1.0005969714285714,1.0061169857142858,0.05961428285714286,22.334921785714286,11.949419571428571,58.22483999999999,39.73970142857142,0.0027600071428571793,23.19545,12.079184857142856,56.03612914285715,38.825210571428585,0.0027837142857142227,20.69256167857143,11.760995214285716,63.23290457142858,43.10903371428572,0.002871121428571488
2021-10-03,2,0.040210985,0.2954814,1.4585233,16.969421571428573,28.440991999999998,43.394771142857145,87.45459342857143,0.9987765214285714,1.0048052,1.7796342428571428,8,0.19298322,0.680246,2.3654852,19.048483714285712,30.95645585714286,35.37163842857143,76.26435928571428,0.9974858128571429,1.003608642857143,0.4821356995714286,165,0.0013537214,0.73669803,6.543558,18.371146,30.38513642857143,36.195961,79.96248142857144,0.9979590771428571,1.0040964000000001,0.41689286999999997,24.378141214285712,12.013990428571429,58.07922121428572,43.76652042857144,0.003068661428571484,25.002469785714286,11.907972142857147,55.817998857142854,40.89272085714285,0.0030614150000000118,22.705206785714285,11.471570428571425,65.42468228571428,44.05982228571428,0.003014339285714318
2021-10-10,7,0.6190296,1.1773672,5.104831,17.571463571428573,23.814762857142856,66.12922757142857,91.06774771428572,1.0001861314285716,1.0048309714285715,3.5510142142857144,14,0.8619695,1.5722011,4.1395993,19.465458285714284,27.05277785714286,54.81419357142857,83.81027942857143,0.99847608,1.003577142857143,1.9466100142857141,175,0.022388857,0.81573904,6.9401374,18.971653571428572,26.231842142857143,56.431531,84.668358,0.9990115714285714,1.0040094714285714,2.002731292857143,22.601747857142858,7.260188571428571,70.5499445,28.236826999999998,0.0024989499999999998,23.259118071428574,7.587319571428576,69.3122365,28.996085857142866,0.0025505314285714786,20.693113214285717,6.243299285714283,78.59848764285715,24.938520142857143,0.002322419999999936
2021-10-17,6,0.6443693,1.242359,4.37557,16.919725785714284,23.901232,65.767382,93.10130285714285,1.0003828714285714,1.0048346285714287,3.8943797257142863,16,0.922418,1.7675382,4.7309704,18.08262857142857,26.16859657142857,59.274386,89.15856085714286,0.9991764428571429,1.0039292285714285,2.31113572,200,0.67321175,1.046387,7.9315853,17.718994142857145,25.390175857142857,60.92073728571428,90.45836628571429,0.9996055142857143,1.0042827857142858,2.6550685714285716,21.554585000000003,7.671181714285712,75.68955178571429,29.53762900000001,0.0023386357142857195,22.12561257142857,8.085967999999998,74.21647342857143,29.88417485714286,0.002376392857142806,20.410478892857142,6.981506214285716,79.43434242857143,27.333920857142857,0.002225878571428641
2021-10-24,0,0.0,0.0,0.0,16.167380142857144,22.489850714285716,72.94559428571428,94.8989457142857,1.0003700285714285,1.0042938857142858,3.1970928528571427,4,0.019346382,0.33879864,1.1827426,17.70051342857143,25.13051057142857,63.64616828571428,90.45128142857142,0.9990270457142857,1.0032549714285715,3.6779156285714287,206,0.8740487,1.1231005,8.169533,17.31234314285714,24.31771857142857,65.86453157142857,91.88644928571429,0.9995425771428571,1.0035849714285716,2.9260671485714282,20.815030857142858,7.00537542857143,78.87549042857142,26.02191771428572,0.002021197142857256,21.415512,7.42999714285714,77.04872485714284,26.805113142857138,0.0021139628571428815,19.328615428571432,6.322470571428571,83.92227,21.953351428571423,0.0019619285714286283
2021-10-31,0,0.0,0.0,0.0,17.771554142857145,24.10117885714286,61.85224314285714,90.49103171428571,1.0037956571428572,1.0079567,0.8585671272142859,8,0.20150843,0.6888262,2.3654852,19.21024,26.48189,54.93211971428571,84.64110628571429,1.0025443857142857,1.0066879714285715,0.9442127942857143,198,0.6060901,1.0275788,7.8522696,18.752877428571427,25.743486714285716,56.54089571428572,86.29962514285715,1.0029838142857144,1.0070611857142857,0.6464499960000001,22.248182071428573,6.990609285714289,71.42026042857144,29.758729428571435,0.0020386857142856707,22.846065,7.271650000000001,69.786613,29.708986571428575,0.0020717928571428734,20.936366500000002,6.329624714285714,76.17163742857143,28.63878857142857,0.0020805214285714024
2021-11-07,0,0.0,0.0,0.0,17.447200142857145,26.04598557142857,56.998058285714286,92.20278514285714,0.9965358357142857,1.0013119571428573,4.1530757114285715,7,0.34098485,0.8165523,2.0697997,18.785801714285714,27.948564714285713,53.77815071428571,88.98176985714285,0.9956390357142857,1.0005025185714287,3.516707128571429,222,0.8503653,1.1062113,8.80406,18.396580285714286,27.362862714285715,54.688728714285716,90.30298,0.9959458457142857,1.0007913428571429,3.7060242964285712,22.879721500000002,8.966282428571429,72.49585435714286,35.61425128571429,0.0024227485714286012,23.367183214285713,9.162762999999998,71.37996028571428,35.20361914285714,0.002431741428571499,21.746592857142858,8.598785428571425,74.60042171428572,35.20472685714285,0.002388060714285767
2021-11-14,1,0.75302184,2.4435756,0.72926164,16.129822,21.779514714285714,73.09054028571428,94.77621242857143,1.00132268,1.0051754000000002,4.708152942857143,6,0.37632513,0.8445783,1.7741139,17.72328842857143,24.161494857142856,65.60313857142857,89.83305214285714,0.9999021757142857,1.0040441285714286,2.848314257142857,266,0.9959115,1.2757069,10.549008,17.308092285714284,23.359675714285714,67.87364685714286,90.93372485714285,1.0003458085714285,1.0043742714285713,2.8695671585714284,20.333883999999998,6.05158342857143,79.40368585714285,23.06007799999999,0.002014231428571378,20.942391642857142,6.438206428571426,77.71809535714286,24.22991357142857,0.0020709764285714027,18.954668357142857,5.649692714285713,83.93337635714286,21.685672142857143,0.0019263600000001269
2021-11-21,2,0.91506857,5.298244,1.4585233,16.48222557142857,23.217865,65.01806942857142,92.91332357142858,1.000281882857143,1.0040143,2.866798573285714,9,0.70070934,1.2940584,2.661171,17.763083428571427,24.981798285714287,62.550046,89.5417697142857,0.9992950128571428,1.0032636857142858,2.8928328128571428,327,0.99997926,1.41849,12.968142,17.340680714285714,24.328940285714285,63.63711785714286,90.46098428571429,0.9997479628571428,1.0035626714285715,2.5464129262857145,20.8348105,6.988259571428571,77.04905107142858,26.823866428571428,0.0019073542857143133,21.372440857142855,7.21871485714286,76.04590785714285,26.991723714285705,0.001984336428571487,19.850045285714288,6.735639428571428,78.9656965,27.895254142857155,0.001866208571428496
2021-11-28,4,0.92744094,3.6374846,2.9170465,17.44941485714286,25.94601,53.66547057142857,89.29324971428572,0.9978497514285714,1.0020910614285714,1.485264372,2,0.038918752,0.29304096,0.5913713,18.371420857142855,27.842455142857144,51.50249,88.61374914285715,0.9970365957142857,1.0013476185714285,1.4530200285714285,243,0.17854153,0.92146474,9.636876,18.06757042857143,27.11692142857143,52.03417714285714,89.35040414285713,0.9973865328571428,1.0016923914285714,1.5732670000000002,22.59224592857143,9.049351000000001,70.69229064285713,37.31622699999999,0.0021529292857142557,23.106938,9.471034285714289,70.05811957142858,37.11125914285714,0.0021555114285713994,21.69771242857143,8.496595142857142,71.47936014285715,35.62777914285715,0.002120655000000027
2021-12-05,0,0.0,0.0,0.0,17.995614142857143,26.258701857142857,57.65356585714286,91.56996014285714,0.9973238728571429,1.001654657142857,1.4000543028571428,2,0.060811307,0.33067805,0.5913713,18.951647,27.82705257142857,55.828849142857145,89.30985,0.9963577928571429,1.0009572285714285,1.089179957142857,265,0.2490287,0.9436778,10.509351,18.69226957142857,27.226536285714285,56.30992,89.29917714285715,0.9966788642857143,1.0012355057142857,0.9679871428571428,22.95940292857143,8.534266714285714,72.80454857142857,32.98925714285715,0.0022783207142856865,23.389349785714288,8.87540557142857,72.56934957142857,33.48100085714285,0.0022997178571428356,22.127158,8.263087714285714,74.611763,33.91639428571428,0.0021653921428571032
2021-12-12,7,0.9404703,2.7870255,5.104831,16.643955714285713,23.66764614285714,64.04257342857143,94.05561357142857,0.9977399028571429,1.0019691857142858,4.461094267142857,0,0.0,0.0,0.0,17.633318142857142,25.51914757142857,61.04746114285714,90.71856071428572,0.9966633871428572,1.0011245285714285,5.214631412857143,302,0.8959973,1.1108365,11.976694,17.36604985714286,24.948277285714287,61.58088928571429,91.68292857142856,0.9970119885714286,1.0013872242857143,4.602515680000001,21.157163571428573,7.582227428571429,76.63190892857142,30.10203928571427,0.0021876178571428317,21.576232857142855,7.8858294285714265,75.88301092857142,29.671099571428577,0.0022305707142856734,20.155800928571427,7.0236904285714274,79.0490935,30.013040142857136,0.0021146414285714843
2021-12-19,5,0.7676706,1.6425505,3.6463082,18.769531285714287,23.96298214285714,73.27093714285715,94.87466571428571,0.9990247214285715,1.002367757142857,4.347982757142857,1,0.2775317,0.5407523,0.29568565,19.73117942857143,24.99050042857143,72.90066571428572,92.96734571428571,0.9979895442857144,1.0018412571428572,4.8737759714285716,273,0.53082323,1.0066476,10.826614,19.415789,24.642721857142856,72.20732142857142,93.36100914285714,0.99833811,1.0020522857142857,4.547105657142857,22.029255428571428,5.226932857142856,82.78416528571428,21.153687714285724,0.0018570878571428917,22.36083992857143,5.259321,82.93400571428572,20.06667999999999,0.0019258564285714042,21.36625671428571,5.193450857142853,84.07280142857144,21.60372857142856,0.0016715178571428124
2021-12-26,3,0.29353443,0.6834672,2.187785,16.613455714285713,24.72753042857143,58.631843571428576,93.062587,0.9967978085714285,1.0005298428571427,1.2953714285714286,0,0.0,0.0,0.0,17.851148285714284,26.60518114285714,56.07911785714286,89.43627071428571,0.9957724842857143,0.9998595571428571,0.5711128557142857,159,1.3563128e-08,0.58060914,6.30561,17.466186285714286,25.788779142857145,57.301752,90.78838214285715,0.9961753957142857,1.0000884571428572,0.8602171142857143,21.627482714285716,8.322592857142858,74.04506707142858,33.486630142857145,0.0019565307142857535,22.22816471428571,8.754032857142857,72.75769428571428,33.35715285714285,0.002043536428571413,20.670493071428574,8.114074714285717,75.84721528571428,34.43074342857142,0.0018660171428571126
2022-01-02,3,0.26948538,0.65297055,2.187785,17.737745,23.84379357142857,71.33437771428571,94.58184200000001,0.9986060914285714,1.0023781714285713,6.286724301428571,9,0.9980341,8.973796,2.661171,18.749947714285717,25.06686385714286,70.538088,92.33415000000001,0.9978128142857142,1.001758357142857,5.244129857142857,256,0.61023545,1.0251887,10.15243,18.418592142857143,24.732544142857144,70.03005685714285,93.074625,0.9980923028571428,1.0020116057142858,5.197041713857144,21.575568142857144,6.3139520000000005,81.55234092857143,23.044568142857145,0.0019596514285715183,21.908405785714287,6.316916142857142,81.436119,21.796062000000006,0.001972771428571385,20.790769285714283,6.10604857142857,82.95810985714286,23.2474642857143,0.0018860399999999777
2022-01-09,7,0.83841026,1.7999465,5.104831,18.47085142857143,22.048876142857143,83.43593571428572,95.92334785714286,0.9973371928571428,1.0006976428571428,9.891844257142859,17,0.999417,5.079633,5.026656,19.68050285714286,23.680977857142857,83.04434357142857,94.23053371428571,0.9966269028571428,1.0000800914285715,11.297006014285715,279,0.9929818,1.2454771,11.064562,19.236266857142855,23.16534842857143,83.16590699999999,94.598922,0.9969364071428571,1.0003434428571427,11.08334547142857,21.200807642857143,3.9290815714285756,88.8824145,11.433015000000012,0.001703517857142789,21.68074035714286,4.000474999999998,88.63743864285715,11.186190142857143,0.0017265942857143113,20.259863785714288,3.5780247142857142,89.6796417857143,12.487412142857139,0.0016802249999999797
2022-01-16,3,0.33300933,0.7353859,2.187785,18.787567142857142,26.593091714285716,59.732975571428575,93.79544271428571,1.00137883,1.0046156285714285,3.4855657428571427,11,0.73109627,1.317027,3.2525423,19.337951714285712,27.428457857142856,60.86341685714286,92.15784414285714,1.0005043557142856,1.0040994428571428,5.192702857857142,273,0.93395996,1.1424233,10.826614,19.06282257142857,27.17010057142857,59.634631,92.31051128571428,1.0008604885714285,1.0042994571428572,3.587937085714286,23.11646157142857,8.107278,75.97257114285713,32.675880285714285,0.0017194842857143344,23.383204785714284,8.090506142857144,76.5106305,31.294427285714285,0.0017975435714285837,22.69032942857143,7.805524571428574,76.76420914285714,34.06246714285714,0.0016183992857142782
2022-01-23,5,0.5401397,1.0639557,3.6463082,18.533460285714284,27.80372842857143,51.29616585714286,89.49954642857142,1.0009768342857144,1.0050862285714286,0.5439842942857143,13,0.55401415,1.0545313,3.8439136,19.656293714285713,29.294507714285714,50.317892428571426,86.29351642857144,0.9999915757142858,1.0042946285714287,0.45198142992857143,184,0.00017263349,0.71021354,7.2970586,19.292467428571427,28.780656999999998,50.27369371428572,87.47505414285715,1.0003079857142858,1.0045946571428572,0.5183628171428571,24.036562214285713,9.48818957142857,68.87437392857143,37.20136042857143,0.00214333571428571,24.475400714285712,9.638214000000001,68.30570442857143,35.97562400000001,0.002151526428571471,23.168594357142858,9.270268142857145,70.39785614285714,38.20338057142856,0.0020546971428571092
2022-01-30,1,0.049706746,0.23092477,0.72926164,17.820129428571427,26.75322171428572,53.403662714285716,91.50411,0.99790972,1.0022764714285715,1.1614957171428573,17,0.7677667,1.3025436,5.026656,18.792833714285713,27.97549857142857,52.650532857142856,87.9117542857143,0.9969297428571429,1.0018266485714287,0.837775683,195,0.0074419873,0.79256934,7.733296,18.368922714285713,27.498918714285715,52.26799542857143,89.87698,0.9972676842857142,1.0020583428571428,0.8427828705714285,22.933920714285712,9.129996000000002,71.07248771428571,37.60898457142857,0.002395329285714287,23.38416614285714,9.182664857142857,70.28114357142857,35.26122142857144,0.002448452857142902,22.286675571428574,8.933092285714292,72.45388635714286,38.10044728571428,0.002183375714285729
2022-02-06,1,0.09419364,0.29340774,0.72926164,18.474727142857144,24.455666714285712,73.92038428571428,96.24314857142858,0.9999326571428571,1.0032917428571428,5.0356229428571435,7,0.074952394,0.52643055,2.0697997,19.30984942857143,25.180834285714287,73.1820347142857,95.05563500000001,0.9991490642857144,1.0030090142857142,3.7223314957142857,168,0.011936607,0.7926851,6.662532,19.035378714285713,24.786041285714283,74.31242157142857,95.40324285714284,0.9994842542857143,1.0031472000000001,3.3093599,21.910709999999998,5.75066257142857,84.85783221428571,21.09082128571427,0.0018314728571429129,22.245341857142858,5.870984857142858,84.11883485714286,21.873600285714303,0.0019299749999999172,21.46519692857143,5.980939571428568,85.08176642857143,22.3227642857143,0.0016795428571428905
